video_id,text,label,title,trust_level
5EPPBDdhe6o,worm nobel prizes worm nobel prizes worm nobel prizes kurzgezagt kurzgesatg kurzgsagt kurzgessagt kurzgesagtz kurzgazagt kurzgesaagt curzgesagt kurzgesakt kurzgesaht kurzgesgat kurzgessat krzgesagt kurgesagt kurzgesaght kurtzgesagt kurzgsat kurzsagt kurz kurg kurs kuzz curz krz kurzz kurzt kurzg kgs ksg kgz kszt krgs kzgs kzs krs kurzgezagt kurzgesatg kurzgsagt kurzgessagt kurzgesagtz kurzgazagt kurzgesaagt curzgesagt kurzgesakt kurzgesaht kurzgesgat kurzgessat krzgesagt kurgesagt kurzgesaght kurtzgesagt kurzgsat kurzsagt kurz kurg kurs kuzz curz krz kurzz kurzt kurzg kgs ksg kgz kszt krgs kzgs kzs krs tiny worm helped scientists map every cell trace first brain connectome light genes unlock powerful genetic tools four nobel prizes linked elegans quietly changed science forever kurzgesagt inanutshell kurzgesagt inanutshell learnwithshorts science nobelpri,Educational,The Worm with 4 Nobel Prizes,handpicked
ZTc991t51d4,vlad niki cooking playing mom funny stories children vlad niki cooking playing mom funny stories children vlad niki cooking playing mom funny stories children children learn cook play mother funny stories children,Overstimulating,Vlad and Niki Cooking and playing with Mom - Funny stories for children,handpicked
NrX9To4bjFk,learn count max glow train team amazing water adventure learn count max glow train team amazing water adventure learn count max glow train team amazing water adventure max glow train friends wash fruits vegetables start counting them bubble robot interested,Educational,Learn to Count with Max the Glow Train and Team | The Amazing Water Adventure,manually_labeled
S84fcGdEULk,counting count along roundabouts super simple songs counting count along roundabouts super simple songs counting count along roundabouts super simple songs kids songs songs kids nursery rhymes super simple songs counting songs kids counting twenty counting preschool preschool songs counting song count along numbers practice numbers kids kindergarten song daycare cute kids song super simple roundabouts roundabouts parents fun kids kids super simple learning children music songs school classroom songs fun learning english language kids activities teaching kids songs songs kids nursery rhymes super simple songs counting songs kids counting twenty counting preschool preschool songs counting song count along numbers practice numbers kids kindergarten song daycare cute kids song super simple roundabouts roundabouts parents fun kids kids super simple learning children music songs school classroom songs fun learning english language kids activities teaching get super simple app counting easy fun roundabouts bug friends counting twenty hard counting twenty like count parents teachers thank much watching super simple son,Educational,Counting Up To 20 | Count Along With The Roundabouts! | Super Simple Songs,handpicked
i5WXGIKA7Mk,draw eyeshadow kit draw eyeshadow kit draw eyeshadow kit draw eyeshadow kit hey art friends today olivia drawing cute eyeshadow kit fun,Neutral,How To Draw An Eyeshadow Kit,auto_labeled
-2HaMKXKinY,building squares odd numbers words building squares odd numbers words building squares odd numbers words odd number squares fibonacci mathtv mckeague algebra odd number squares fibonacci mathtv mckeague algebra here relationship between odd numbers squares sounds written words instead symbols,Educational,Building Squares from Odd Numbers 2: In words,handpicked
9uBVjInPr4I,plushtoys adorablecuteplushies animal toys cuddlycreatures plushies kawaii plushtoys adorablecuteplushies animal toys cuddlycreatures plushies kawaii plushtoys adorablecuteplushies animal toys cuddlycreatures plushies kawaii,Overstimulating,#plushtoys #adorablecuteplushies #animal #toys #cuddlycreatures #plushies #kawaii,handpicked
LqdZxKF_-IU,draw pinki sprunki step step drawing kids art sprunki pinki color trending draw pinki sprunki step step drawing kids art sprunki pinki color trending draw pinki sprunki step step drawing kids art sprunki pinki color trending draw pinki sprunki step step drawing kids,Neutral,How to draw a pinki sprunki | Step by step drawing for kids #art #sprunki #pinki #color #trending,auto_labeled
MUt7D82PNhI,baby shark dance baby shark songs kids compilation pinkfong baby shark baby shark dance baby shark songs kids compilation pinkfong baby shark baby shark dance baby shark songs kids compilation pinkfong baby shark new channel subscribe bebefinn nursery rhymes kids songs,Overstimulating,Baby Shark Dance and more! | Baby Shark Songs for Kids | Compilation | Pinkfong Baby Shark,auto_labeled
7-wvbPBzZ94,dora tries spicy enoki mushroom shorts dora tries spicy enoki mushroom shorts dora tries spicy enoki mushroom shorts roblox use starcode dora discord,Overstimulating,Dora tries spicy enoki mushroom 🍄 #shorts,auto_labeled
3CwA8kr5_UM,asmr minutes spongebob squarepants mega collection mystery unboxing toy surprise talking asmr minutes spongebob squarepants mega collection mystery unboxing toy surprise talking asmr minutes spongebob squarepants mega collection mystery unboxing toy surprise talking spongebob,Overstimulating,ASMR 40 Minutes SPONGEBOB SquarePants Mega Collection Mystery Unboxing Toy Surprise!! No Talking,auto_labeled
cxcEbpBvsHw,water flow mountain shorts water flow mountain shorts water flow mountain shorts mountain status nature status nature status waters flow earth stat status mountain status nature status nature status waters flow earth stat status water flow mountain,Neutral,WATER FLOW FROM MOUNTAIN #shorts,handpicked
XCvGItdfCl0,managing big emotions omoberry learning videos youtube socialemotionallearning managing big emotions omoberry learning videos youtube socialemotionallearning managing big emotions omoberry learning videos youtube socialemotionallearning ready set learn visit omoberry channel youtube exciting learning videos youtube other educational,Educational,😡 Managing BIG Emotions with OmoBerry: Learning Videos on YouTube #socialemotionallearning,manually_labeled
Scd2e8roNK4,freakiest creatures frog bear jellyfish nat geo kids compilation natgeokids freakiest creatures frog bear jellyfish nat geo kids compilation natgeokids freakiest creatures frog bear jellyfish nat geo kids compilation natgeokids freakest creatures frog bear jellyfish nat geo kids compilation world craziest animals compilation national geographic kids mother nature animal creature freaky traits tongues ninja frog penguin sea lion mantis shrimp peacock grizzly bears punch meal birds tail feathers giants termite million eggs nectar vampire bat hairy frogfish fishing popcorn fish wild animal freakest creatures frog bear jellyfish nat geo kids compilation world craziest animals compilation national geographic kids mother nature animal creature freaky traits tongues ninja frog penguin sea lion mantis shrimp peacock grizzly bears punch meal birds tail feathers giants termite million eggs nectar vampire bat hairy frogfish fishing popcorn fish wild animal discover world craziest animals video series national geographic kids listen mother nature explains why some creatures some super freaky traits like see through skin super long tongues glass frog ninja frog kicks bugs reticulated glass frog fathers protec,Neutral,"THE FREAKIEST CREATURES! | Frog, Bear, Jellyfish AND MORE! | Nat Geo Kids Compilation | @natgeokids",handpicked
rznC52oPBuY,draw cute cat unicorn draw cute cat unicorn draw cute cat unicorn today hadley learning draw cute cat unicorn hope kids lot fun following along,Neutral,How To Draw A Cute Cat Unicorn,auto_labeled
