video_id,title,description,tags,channel,query_used,label,trust_level
g6ADn177bag,BOYS vs GIRLS! Super Birthday Bash! Twin Ninja Kidz!,"Twin vs Twin!  Boys vs Girls! Lex Luther crashed our party!  Can anyone save the Super Hero Ninja Kids?  Maybe SpiderMan can? (Power Rangers Episode 3 and 4 should be ready in October!)

Paxton and Payton turn 9 years old.  Thanks for celebrating with us.

Subscribe
https://youtube.com/c/NinjaKidzTV?sub_confirmation=1

Like us on Facebook
https://www.facebook.com/NinjaKidzTV/

NEW Ninja Kidz Toys! Available now
Amazon = https://amzn.to/4eKUDyq
Target = https://bit.ly/4evtcc8
Also available at Wa",Ninja Kidz TV Boys vs Girls power rangers spiderman wonderwoman superhero supergirl twin vs twin ninja kids lex luthor twins,Ninja Kidz TV,handpicked_overstimulating,Overstimulating,handpicked
y1Z-O_iGpMg,"IF YOU CHOOSE THE WRONG STAIR, YOU DIE! - Minecraft","Today, five mysterious staircases have appeared, reaching into the sky! Woah, I bet there's treasure at the top! It won't be easy, but we gotta see that's at the top! Which staircase was your favorite? 

We hope you enjoy our videos! Have a great day! 

Maizen Merchandise ► https://shop-maizen.myspreadshop.com/",Minecraft Maizen,Maizen,handpicked_overstimulating,Overstimulating,handpicked
LkMg1s0eoX0,Kinder egg Barbie Surprise toys Sofia the First Doc McStuffins Hello Kitty Peppa pig egg,Reupload from the DisneycollectorBr channel. This video isn't monetised and it's uploaded because of archival purposes!,,David's Youtube Archive,surprise eggs unboxing kids,Overstimulating,auto_labeled
aVHilXmImGM,🤩 If You’re Happy and You Know It and More Nursery Rhymes | Baby Songs by Dave and Ava 🤩,"📲 Download Dave and Ava's App for iOS ► https://bit.ly/DaveAndAvaiOSApps and Android ► https://bit.ly/DaveAndAvaStudioAndroidApps
If You’re Happy and You Know It and More Nursery Rhymes | Baby Songs by Dave and Ava 
Subscribe now for new nursery rhymes - https://www.youtube.com/DaveAndAva?sub_confirmation=1 
🎺 Watch our collection of non-stop nursery rhymes at https://www.youtube.com/watch?v=GcsjhHhVunI&t=25s&list=PLURXwwh2i_mcgwdQrVMmh-txx-g1qRcZX&index=1 
If you like this video, share it https",baby songs Nursery Rhymes kids songs children songs baby rhymes baby song baby sing-along sing-along songs kids videos for kids for kids kids kids rhymes kids videos kids song rhymes for kids rhymes nursery songs nursery rhymes for babies for babies baby nursery rhymes baby videos dave and ava abc song dave and ava abc abcd song,Dave and Ava - Nursery Rhymes and Baby Songs,handpicked_overstimulating,Overstimulating,handpicked
ui0oDmI_qB8,Suspect vs Sustainable | #greenwashing |#climatechange & #sustainability  | #shorts  | Fuseschool l,"CREDITS
Animation & Design: Corne Harteveld
Narration: FuseSchool
Script: Tatum Rijper

#climatechange #sustainability #awareness #youtubeshorts #environment #actonclimate #green 
SUPPORT US ON PATREON
https://www.patreon.com/fuseschool

SUBSCRIBE to the FuseSchool YouTube channel for many more educational videos. Our teachers and animators come together to make fun & easy-to-understand videos in Chemistry, Biology, Physics, Maths & ICT.

VISIT us at www.fuseschool.org, where all of our videos a",Science Revision students free online courses video science videos fuseschool global education STEM education democratisingeducation chemistry biology physics homeschooling teaching online lesson GCSE level learn free maths free education free online lessons science lessons science lessons on YouTube maths lessons on YouTube learning maths learning science #shorts,FuseSchool - Global Education,handpicked_educational,Educational,handpicked
h51XRnmHxR4,Wild Babies of America's National Parks! | Full Episode | @natgeokids,"Amidst the huge, breathtaking landscapes of America’s National Parks, the greatest treasures of all may be the smallest. But as cute as wild babies can be, many animals born in the Parks will never reach their first birthday. Wild moms and dads must protect the National Parks’ tiniest residents – and teach them critical life skills during their dangerous first year of life.

➡ Subscribe: https://www.youtube.com/@natgeokids

About National Geographic:
Nat Geo Kids is the ultimate destination for ",Nat Geo Kids Educational videos Videos for Kids National Geographic Kids Kids Education Animal Facts Kids video Full Episode NatGeo Kids Kids Entertainment NatGeo Kids show Nature Videos National Geographic Kids channel Amazing Animals Wildlife Kids videos US National Parks National Park America's National Parks Wild Babies Cute Animals National Parks baby animals bears alligators squirrel fox cute baby animals cute animals bear bear cubs,Nat Geo Kids,handpicked_neutral,Neutral,handpicked
jU7B_EEW2eM,time for a break... #nature #edit,,nature travel destinations #adventure explore,Swisskyline,handpicked_neutral,Neutral,handpicked
UiFjZcOrMO0,Kaboochi | Dance Song For Kids | Baby Songs For Children | Dance Challenge | kids tv,"Welcome to Kids TV, where the warmth of childhood meets the joy of learning through fun nursery rhymes and toddler songs!",,Kids TV - Nursery Rhymes And Baby Songs,nursery rhymes for toddlers,Educational,manually_labeled
ZTkJ83lfCAg,Blippi's Best Animal Stories for Kids! 3 HOURS of Blippi!,"For more Blippi videos and Blippi songs be sure to SUBSCRIBE to Blippi at https://youtube.com/Blippi?sub_confirmation=1

Brand New Blippi Episodes Every Saturday!
https://www.youtube.com/watch?v=5_lGysdHLFQ&list=PLzgk_uTg08P-2LCpM-FK-_Mhb7anv2fBY

Website ► https://blippi.com/ 
Facebook ► https://www.facebook.com/Blippi 
Instagram ► https://instagram.com/blippi 
US Shop ► https://shop.moonbug.com/collections/blippi 

Thanks for watching this Blippi play and learn video with Blippi's songs for to",Blippi Blippi Toys Blippi Videos Educational videos for kids kids tv shows blipi,Blippi - Educational Videos for Kids,handpicked_overstimulating,Overstimulating,handpicked
uohfVBaHkXs,He turned out to be an angel 😭🥰 LeoNata family #shorts TikTok,,,LeoNata Family,handpicked_overstimulating,Overstimulating,handpicked
QgHpBmqc73w,McDonald’s CEO takes a bite but every time is gets smaller,,,Ryan's World,handpicked_overstimulating,Overstimulating,handpicked
ZPIqemi2lNM,It's Hard Being Misunderstood....,It's Hard Being Misunderstood....,,Ryan's World,handpicked_overstimulating,Overstimulating,handpicked
kM7x1K_uCoc,How Plants Grow: A Fun And Educational Video For Kids,"How Plants Grow: A Fun And Educational Video For Kids

Are you curious to know how plants grow? In this educational video, we will be taking your kids through the fascinating journey of a seed transforming into a beautiful plant. Learn about photosynthesis, seed germination and more in an entertaining way that your kids will love! Get ready to explore the magical world of plants with us!

00:00 Introduction
00:13 Things Plants Need to Grow
00:56 Seed germination process
01:13 Photosynthesis expl",how plants grow for kids how plants grow how plants grow for kindergarten seed germination seed germination process seed germination for kindergarten germination of seeds what is germination parts of plants science for kids how do plants grow life cycle of a plant plant life cycle photosynthesis for kids photosynthesis photosynthesis process educational videos for kids from seed to plant plants for kids growth of plants plant growth time lapse,Preschool Genius - Educational Videos For Kids,handpicked_neutral,Neutral,handpicked
IXqBm15EZYA,DIY Rainbow Science Experiments with 1hr activities for kids to do at home!!,DIY Rainbow Science Experiments with 1hr activities for kids to do at home!! Fun and easy kids science experiments with arts and ...,,Ryan's World,kids science experiments,Educational,auto_labeled
AuEX9umtfLM,"COW VIDEOS FOR KIDS - Facts about Cows for Children, Preschoolers and Kindergarten","Cow videos for kids: Here is an educational video about cows for children. Our video will help preschoolers and children in kindergarten interesting cow facts. Subscribe to Kiddopedia channel for more videos: →  https://goo.gl/O1jdcO

We also included various high-quality cow videos, so that you can learn all about cows. 

Cows are one of the most popular farm animals for kids. 30 interesting cow facts and information that is presented in this video will make your children an expert on cows. Cut",cow videos for kids cows for kids cows for babies cows for kindergarten cows for children cows animals for children cow videos for children cow facts for kindergarten cow facts for preschoolers cow facts and information cow facts for children learn about cows baby cow videos for kids cow videos hd cow videos kids kiddopedia animal facts farm animals animals for kids learn animals cow facts cow cows all about cows for kids,Kiddopedia,handpicked_neutral,Neutral,handpicked
lcl8uB2AWM0,Shapes Are All Around | Shape Songs | PINKFONG Songs,"Subscribe and watch new videos uploaded every week.
★ YouTube Channel : http://www.youtube.com/Pinkfong

PINKFONG! no. 1 kids' app chosen by 100 million children worldwide
★ Best Kids Songs & Stories [Free Download]: http://i.sstudy.kr/L/591/des/

Learning and drawing shapes become easy with PINKFONG Shape Songs.

You are watching ""Shapes Are All Around"" a super fun shape song created by PINKFONG. 

----
★ Lyrics

Shapes Are All Around

Triangle, rectangle, circle and heart.
Diamond, square, ova",pinkfong family kids children toddlers babies preschoolers preschool education educational videos kids education education for children preschool learning videos for kids kids videos kids animation songs songs for kids songs for children songs for toddlers kids songs children’s songs preschool songs toddler songs best kids songs best children’s songs nursery rhymes shape song shapes songs drawing shapes circle song triangles song square song,Baby Shark - Pinkfong Kids’ Songs & Stories,handpicked_educational,Educational,handpicked
KRKHzRsnAR8,Top 5 science experiments to do at home for Kids with Ryan ToysReview!!!,Top 5 science experiments to do at home for Kids with Ryan ToysReview!!! Easy Children's Activities that's family fun for everyone ...,,Ryan's World,kids science experiments,Educational,auto_labeled
bRa1HjkVi4Y,@Numberblocks- Meet Octoblock! 👋 | Learn to Count,"For more, download the official Numberblocks apps;
https://www.learningblocks.tv/numberblocks/apps

Meet Octoblock, a hero like no other!

Official website;
https://www.learningblocks.tv/numberblocks/home

As seen on CBeebies! Watch Numberblocks full episodes on BBC iPlayer: https://bbc.in/2ZHvNtl 
Subscribe for more Numberblocks: https://goo.gl/rF32S8
Visit the Numberblocks on;
Twitter: @numberblocks
Facebook: facebook.com/numberblocks/
Instagram: @numberblocks

We are the Numberblocks! Little ",number blocks numberblocks numberblocks full episodes numberblocks episodes cbeebies learn to count learn maths maths for kids learning cartoons for kids cartoons for kids basic maths sums for kids easy sums alphablocks numbers for kids count to ten count to five eight learn fun education song singing hero superhero super Octopus numbers summer,Numberblocks,handpicked_educational,Educational,handpicked
xmvHcFtVCVE,Mom And Dad Of 12 Morning Routine 😁😘🥳 #shorts,,,Dougherty Dozen,handpicked_neutral,Neutral,handpicked
J9jZ180bx8E,"Dance! Do a Slo-Mo. Now, Freeze! #freezedanceforkids","Search for ""Numberock Freeze Dance"" to watch the full video.

When I say freeze, turn into a statue.
When I say slo-mo, dance in slow motion.
And when I say dance, do it from the heart!",freeze dance dance freeze humanstatue slo-mo unicorn freeze dance unicorn song,Math Songs by NUMBEROCK,handpicked_educational,Educational,handpicked
6T0aQgmU_PM,@Numberblocks- Meet Number Two | Meet the Numberblocks | Learn to Count,"As seen on CBeebies! Watch Numberblocks full episodes on BBC iPlayer: https://bbc.in/2ZHvNtl 
Subscribe for more Numberblocks: https://goo.gl/rF32S8
Meet Numberblock Two! Each block has their own special song to sing - today is the Number Two!
We are the Numberblocks! Little blocks with big ideas, having a ton of number fun. Learn how to add, subtract and count the fun and educational way! In this educational CBeebies cartoon for kids, children can learn how to count with basic maths sums, using",number blocks numberblocks numberblocks full episodes numberblocks episodes cbeebies learn to count learn maths maths for kids learning cartoons for kids cartoons for kids basic maths sums for kids easy sums alphablocks numbers for kids count to ten count to five numberblocks two meet the number two meet the numberblocks,Numberblocks,handpicked_educational,Educational,handpicked
Z_sWD5iSE0w,Let&#39;s Count 5 Little Ducks! 🐤 | CoComelon Nursery Rhymes and Kids Songs | Animals for Kids,Mother duck is swimming with her 5 babies but one by one they all disappear! Subscribe for new videos every week!,,Moonbug Kids - Animals for Kids,nursery rhymes for toddlers,Neutral,auto_labeled
